"Group","Family","Scientific_name","Name_Status","Accepted_Name","FloraStatus","FloraPage","ConceptNum","Acronym","Scientific_name_auths"
"Monocotyledons","Poaceae","Anthoxanthum nitens ssp. nitens","Misapplied","Hierochloë odorata",,,2070,"ANTNITNIT","Anthoxanthum nitens (Weber) Y. Schouten & Veldkamp ssp. nitens "
"Monocotyledons","Poaceae","Anthoxanthum occidentale","Synonym","Hierochloë occidentalis",,,2069,"ANTOCC2","Anthoxanthum occidentale (Buckley) Veldkamp "
"Monocotyledons","Poaceae","Aristida fendleriana","Misapplied","Aristida purpurea var. longiseta",,,328,"ARIFEN","Aristida fendleriana Steud. "
"Monocotyledons","Poaceae","Aristida longiseta var. robusta","Synonym","Aristida purpurea var. longiseta",,,328,"ARILONROB","Aristida longiseta Steud. var. robusta Merr. "
"Monocotyledons","Poaceae","Aristida oligantha","Accepted","Aristida oligantha","Fully described","vol1, pg361",353,"ARIOLI","Aristida oligantha Michx. "
"Monocotyledons","Poaceae","Aristida purpurea","Accepted","Aristida purpurea",,,9454,"ARIPUR","Aristida purpurea Nutt. "
"Monocotyledons","Poaceae","Aristida purpurea var. fendleriana","Synonym","Aristida purpurea var. longiseta",,,328,"ARIPURFEN","Aristida purpurea Nutt. var. fendleriana (Steud.) Vasey "
"Monocotyledons","Poaceae","Aristida purpurea var. longiseta","Accepted","Aristida purpurea var. longiseta","Fully described","vol1, pg361",328,"ARIPURLON","Aristida purpurea Nutt. var. longiseta (Steud.) Vasey "
"Monocotyledons","Poaceae","Aristida purpurea var. robusta","Synonym","Aristida purpurea var. longiseta",,,328,"ARIPURROB","Aristida purpurea Nutt. var. robusta (Merr.) A.H. Holmgren & N.H. Holmgren "
"Monocotyledons","Poaceae","Beckmannia eruciformis","Synonym","Beckmannia syzigachne",,,605,"BECERU","Beckmannia eruciformis (L.) Host "
"Monocotyledons","Poaceae","Beckmannia syzigachne","Accepted","Beckmannia syzigachne","Fully described","vol1, pg363",605,"BECSYZ","Beckmannia syzigachne (Steud.) Fernald "
"Monocotyledons","Poaceae","Bromus breviaristatus","Synonym","Bromus sitchensis var. marginatus",,,90,"BROBRE","Bromus breviaristatus Buckley "
"Monocotyledons","Poaceae","Bromus carinatus","Synonym","Bromus sitchensis var. carinatus",,,647,"BROCAR","Bromus carinatus Hook. & Arn. "
"Monocotyledons","Poaceae","Bromus carinatus var. carinatus","Synonym","Bromus sitchensis var. carinatus",,,647,"BROCARCAR","Bromus carinatus Hook. & Arn. var. carinatus "
"Monocotyledons","Poaceae","Bromus carinatus var. hookerianus","Synonym","Bromus sitchensis var. carinatus",,,647,"BROCARHOO","Bromus carinatus Hook. & Arn. var. hookerianus (Thurb.) Shear "
"Monocotyledons","Poaceae","Bromus carinatus var. linearis","Synonym","Bromus sitchensis var. carinatus",,,647,"BROCARLIN","Bromus carinatus Hook. & Arn. var. linearis Shear "
"Monocotyledons","Poaceae","Bromus carinatus var. marginatus","Synonym","Bromus sitchensis var. marginatus",,,90,"BROCARMAR2","Bromus carinatus Hook. & Arn. var. marginatus (Nees ex Steud.) Barkworth & Anderton "
"Monocotyledons","Poaceae","Bromus carinatus var. maritimus","Synonym","Bromus sitchensis var. maritimus",,,649,"BROCARMAR","Bromus carinatus Hook. & Arn. var. maritimus (Piper) C.L. Hitchc. "
"Monocotyledons","Poaceae","Bromus ciliatus","Accepted","Bromus ciliatus","Fully described","vol1, pg370",650,"BROCIL","Bromus ciliatus L. "
"Monocotyledons","Poaceae","Bromus laevipes","Accepted","Bromus laevipes","Fully described","vol1, pg371",687,"BROLAE","Bromus laevipes Shear "
"Monocotyledons","Poaceae","Bromus marginatus var. latior","Synonym","Bromus sitchensis var. marginatus",,,90,"BROMARLAT","Bromus marginatus Nees ex Steud. var. latior Shear "
"Monocotyledons","Poaceae","Bromus marginatus var. marginatus","Synonym","Bromus sitchensis var. marginatus",,,90,"BROMARMAR","Bromus marginatus Nees ex Steud. var. marginatus "
"Monocotyledons","Poaceae","Bromus marginatus var. seminudus","Synonym","Bromus sitchensis var. marginatus",,,90,"BROMARSEM","Bromus marginatus Nees ex Steud. var. seminudus Shear "
"Monocotyledons","Poaceae","Bromus maritimus","Synonym","Bromus sitchensis var. maritimus",,,649,"BROMAR2","Bromus maritimus (Piper) Hitchc. "
"Monocotyledons","Poaceae","Bromus orcuttianus","Accepted","Bromus orcuttianus","Fully described","vol1, pg372",672,"BROORC","Bromus orcuttianus Vasey "
"Monocotyledons","Poaceae","Bromus orcuttianus var. orcuttianus","Synonym","Bromus orcuttianus",,,672,"BROORCORC","Bromus orcuttianus Vasey var. orcuttianus "
"Monocotyledons","Poaceae","Bromus pacificus","Accepted","Bromus pacificus","Fully described","vol1, pg372",673,"BROPAC","Bromus pacificus Shear "
"Monocotyledons","Poaceae","Bromus richardsoni var. pallidus","Synonym","Bromus ciliatus",,,650,"BRORICPAL","Bromus richardsoni Link var. pallidus (Hook.) Shear "
"Monocotyledons","Poaceae","Bromus sitchensis","Accepted","Bromus sitchensis","Fully described","vol1, pg373",14674,"BROSIT","Bromus sitchensis Trin. "
"Monocotyledons","Poaceae","Bromus sitchensis var. carinatus","Accepted","Bromus sitchensis var. carinatus","Fully described","vol1, pg368",647,"BROSITCAR","Bromus sitchensis Trin. var. carinatus (Hook. & Arn.) R.E. Brainerd & Otting "
"Monocotyledons","Poaceae","Bromus sitchensis var. marginatus","Accepted","Bromus sitchensis var. marginatus","Fully described","vol1, pg369",90,"BROSITMAR","Bromus sitchensis Trin. var. marginatus (Nees ex Steud.) B. Boivin "
"Monocotyledons","Poaceae","Bromus sitchensis var. maritimus","Accepted","Bromus sitchensis var. maritimus","Fully described","vol1, pg372",649,"BROSITMAR2","Bromus sitchensis Trin. var. maritimus (Piper) Otting & R.E. Brainerd "
"Monocotyledons","Poaceae","Bromus sitchensis var. sitchensis","Accepted","Bromus sitchensis var. sitchensis","Fully described",,680,"BROSITSIT","Bromus sitchensis Trin. var. sitchensis "
"Monocotyledons","Poaceae","Bromus subvelutinus","Synonym","Bromus sitchensis var. marginatus",,,90,"BROSUB","Bromus subvelutinus Shear "
"Monocotyledons","Poaceae","Bromus suksdorfii","Accepted","Bromus suksdorfii","Fully described","vol1, pg374",682,"BROSUK","Bromus suksdorfii Vasey "
"Monocotyledons","Poaceae","Bromus vulgaris","Accepted","Bromus vulgaris","Fully described","vol1, pg374",688,"BROVUL","Bromus vulgaris (Hook.) Shear "
"Monocotyledons","Poaceae","Bromus vulgaris var. eximius","Synonym","Bromus vulgaris",,,688,"BROVULEXI","Bromus vulgaris (Hook.) Shear var. eximius Shear "
"Monocotyledons","Poaceae","Bromus vulgaris var. robustus","Synonym","Bromus vulgaris",,,688,"BROVULROB","Bromus vulgaris (Hook.) Shear var. robustus Shear "
"Monocotyledons","Poaceae","Bromus vulgaris var. vulgaris","Synonym","Bromus vulgaris",,,688,"BROVULVUL","Bromus vulgaris (Hook.) Shear var. vulgaris "
"Monocotyledons","Poaceae","Calamagrostis breweri","Accepted","Calamagrostis breweri","Fully described","vol1, pg375",731,"CALBRE","Calamagrostis breweri Thurb. "
"Monocotyledons","Poaceae","Calamagrostis californica","Synonym","Calamagrostis stricta ssp. inexpansa",,,748,"CALCAL","Calamagrostis californica Kearney "
"Monocotyledons","Poaceae","Calamagrostis canadensis","Accepted","Calamagrostis canadensis","Fully described","vol1, pg375",9458,"CALCAN","Calamagrostis canadensis (Michx.) P. Beauv. "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. acuminata","Synonym","Calamagrostis canadensis var. canadensis",,,749,"CALCANACU","Calamagrostis canadensis (Michx.) P. Beauv. var. acuminata Vasey ex Scribn. "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. canadensis","Accepted","Calamagrostis canadensis var. canadensis","Fully described","vol1, pg376",749,"CALCANCAN","Calamagrostis canadensis (Michx.) P. Beauv. var. canadensis "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. lactea","Synonym","Calamagrostis canadensis var. langsdorffii",,,754,"CALCANLAC","Calamagrostis canadensis (Michx.) P. Beauv. var. lactea (Suksd. ex Beal) C.L. Hitchc. "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. langsdorffii","Accepted","Calamagrostis canadensis var. langsdorffii","Fully described","vol1, pg376",754,"CALCANLAN","Calamagrostis canadensis (Michx.) P. Beauv. var. langsdorffii (Link) Inman "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. langsdorfii","Synonym","Calamagrostis canadensis var. langsdorffii",,,754,"CALCANLAN2","Calamagrostis canadensis (Michx.) P. Beauv. var. langsdorfii (Link) Inman "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. macouniana","Synonym","Calamagrostis canadensis var. langsdorffii",,,754,"CALCANMAC","Calamagrostis canadensis (Michx.) P. Beauv. var. macouniana (Vasey) Stebbins "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. pallida","Synonym","Calamagrostis canadensis var. canadensis",,,749,"CALCANPAL","Calamagrostis canadensis (Michx.) P. Beauv. var. pallida (Vasey & Scribn. ex Vasey) Stebbins "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. robusta","Synonym","Calamagrostis canadensis var. canadensis",,,749,"CALCANROB","Calamagrostis canadensis (Michx.) P. Beauv. var. robusta Vasey "
"Monocotyledons","Poaceae","Calamagrostis canadensis var. scabra","Synonym","Calamagrostis canadensis var. langsdorffii",,,754,"CALCANSCA","Calamagrostis canadensis (Michx.) P. Beauv. var. scabra (J. Presl) Hitchc. "
"Monocotyledons","Poaceae","Calamagrostis crassiglumis","Synonym","Calamagrostis stricta ssp. inexpansa",,,748,"CALCRA","Calamagrostis crassiglumis Thurb. "
"Monocotyledons","Poaceae","Calamagrostis densa","Synonym","Calamagrostis koelerioides",,,832,"CALDEN","Calamagrostis densa Vasey "
"Monocotyledons","Poaceae","Calamagrostis howellii","Accepted","Calamagrostis howellii","Fully described","vol1, pg376",818,"CALHOW","Calamagrostis howellii Vasey "
"Monocotyledons","Poaceae","Calamagrostis inexpansa var. barbulata","Synonym","Calamagrostis stricta ssp. inexpansa",,,748,"CALINEBAR","Calamagrostis inexpansa A. Gray var. barbulata Kearney "
"Monocotyledons","Poaceae","Calamagrostis inexpansa var. brevior","Synonym","Calamagrostis stricta ssp. inexpansa",,,748,"CALINEBRE","Calamagrostis inexpansa A. Gray var. brevior (Vasey) Stebbins "
"Monocotyledons","Poaceae","Calamagrostis inexpansa var. inexpansa","Synonym","Calamagrostis stricta ssp. inexpansa",,,748,"CALINEINE","Calamagrostis inexpansa A. Gray var. inexpansa "
"Monocotyledons","Poaceae","Calamagrostis inexpansa var. robusta","Synonym","Calamagrostis stricta ssp. inexpansa",,,748,"CALINEROB","Calamagrostis inexpansa A. Gray var. robusta (Vasey) Stebbins "
"Monocotyledons","Poaceae","Calamagrostis koelerioides","Accepted","Calamagrostis koelerioides","Fully described","vol1, pg376",832,"CALKOE","Calamagrostis koelerioides Vasey "
"Monocotyledons","Poaceae","Calamagrostis macouniana","Synonym","Calamagrostis canadensis var. langsdorffii",,,754,"CALMAC2","Calamagrostis macouniana (Vasey) Vasey "
"Monocotyledons","Poaceae","Calamagrostis neglecta var. micrantha","Synonym","Calamagrostis stricta ssp. stricta",,,883,"CALNEGMIC","Calamagrostis neglecta (Ehrh.) Gaertn. var. micrantha (Kearney) Stebbins "
"Monocotyledons","Poaceae","Calamagrostis neglecta var. neglecta","Synonym","Calamagrostis stricta ssp. stricta",,,883,"CALNEGNEG","Calamagrostis neglecta (Ehrh.) Gaertn. var. neglecta "
"Monocotyledons","Poaceae","Calamagrostis nutkaensis","Accepted","Calamagrostis nutkaensis","Fully described","vol1, pg376",888,"CALNUT","Calamagrostis nutkaensis (J. Presl) Steud. "
"Monocotyledons","Poaceae","Calamagrostis purpurascens","Accepted","Calamagrostis purpurascens","Fully described","vol1, pg377",925,"CALPUR1","Calamagrostis purpurascens R. Br. "
"Monocotyledons","Poaceae","Calamagrostis purpurascens","Misapplied","Calamagrostis tacomensis",,,4878,"CALPUR7CALTAC","Calamagrostis purpurascens R. Br. "
"Monocotyledons","Poaceae","Calamagrostis purpurascens","Misapplied","Calamagrostis utsutsuensis",,,14708,"CALPUR7CALUTS","Calamagrostis purpurascens R. Br. "
"Monocotyledons","Poaceae","Calamagrostis rubescens","Accepted","Calamagrostis rubescens","Fully described","vol1, pg377",949,"CALRUB","Calamagrostis rubescens Buckley "
"Monocotyledons","Poaceae","Calamagrostis scribneri","Synonym","Calamagrostis canadensis var. canadensis",,,749,"CALSCR","Calamagrostis scribneri Beal "
"Monocotyledons","Poaceae","Calamagrostis sesquiflora","Synonym","Calamagrostis tacomensis",,,4878,"CALSES","Calamagrostis sesquiflora (Trin.) Tzvelev "
"Monocotyledons","Poaceae","Calamagrostis stricta","Accepted","Calamagrostis stricta","Fully described","vol1, pg378",9460,"CALSTR","Calamagrostis stricta (Timm) Koeler "
"Monocotyledons","Poaceae","Calamagrostis stricta ssp. inexpansa","Accepted","Calamagrostis stricta ssp. inexpansa","Fully described","vol1, pg378",748,"CALSTRINE","Calamagrostis stricta (Timm) Koeler ssp. inexpansa (A. Gray) C.W. Greene "
"Monocotyledons","Poaceae","Calamagrostis stricta ssp. stricta","Accepted","Calamagrostis stricta ssp. stricta","Fully described","vol1, pg378",883,"CALSTRSTR2","Calamagrostis stricta (Timm) Koeler ssp. stricta "
"Monocotyledons","Poaceae","Calamagrostis tacomensis","Misapplied","Calamagrostis utsutsuensis",,,14708,"CALTAC7CALUTS","Calamagrostis tacomensis K. Marr & Hebda "
"Monocotyledons","Poaceae","Calamagrostis tacomensis","Accepted","Calamagrostis tacomensis","Fully described",,4878,"CALTAC1","Calamagrostis tacomensis K. Marr & Hebda "
"Monocotyledons","Poaceae","Calamagrostis tweedyi","Synonym","Greeneochloa tweedyi",,,13643,"CALTWE","Calamagrostis tweedyi (Scribn.) Scribn. "
"Monocotyledons","Poaceae","Calamagrostis utsutsuensis","Accepted","Calamagrostis utsutsuensis",,,14708,"CALUTS","Calamagrostis utsutsuensis Otting & B.L. Wilson "
"Monocotyledons","Poaceae","Calamagrostis vaseyi","Synonym","Calamagrostis tacomensis",,,4878,"CALVAS","Calamagrostis vaseyi Beal "
"Monocotyledons","Poaceae","Catabrosa aquatica","Accepted","Catabrosa aquatica","Fully described","vol1, pg379",705,"CATAQU","Catabrosa aquatica (L.) P. Beauv. "
"Monocotyledons","Poaceae","Cinna latifolia","Accepted","Cinna latifolia","Fully described","vol1, pg380",1136,"CINLAT","Cinna latifolia (Trevir. ex Göpp.) Griseb. "
"Monocotyledons","Poaceae","Coleanthus subtilis","Accepted","Coleanthus subtilis","Fully described","vol1, pg381",1243,"COLSUB","Coleanthus subtilis (Tratt.) Seidel "
"Monocotyledons","Poaceae","Danthonia americana","Synonym","Danthonia californica",,,1372,"DANAME","Danthonia americana Scribn. "
"Monocotyledons","Poaceae","Danthonia californica","Accepted","Danthonia californica","Fully described","vol1, pg386",1372,"DANCAL","Danthonia californica Bol. "
"Monocotyledons","Poaceae","Danthonia californica var. americana","Synonym","Danthonia californica",,,1372,"DANCALAME","Danthonia californica Bol. var. americana (Scribn.) Hitchc. "
"Monocotyledons","Poaceae","Danthonia californica var. californica","Synonym","Danthonia californica",,,1372,"DANCALCAL","Danthonia californica Bol. var. californica "
"Monocotyledons","Poaceae","Danthonia intermedia","Accepted","Danthonia intermedia","Fully described","vol1, pg387",1374,"DANINT","Danthonia intermedia Vasey "
"Monocotyledons","Poaceae","Danthonia intermedia ssp. intermedia","Synonym","Danthonia intermedia",,,1374,"DANINTINT2","Danthonia intermedia Vasey ssp. intermedia "
"Monocotyledons","Poaceae","Danthonia intermedia var. cusickii","Synonym","Danthonia intermedia",,,1374,"DANINTCUS","Danthonia intermedia Vasey var. cusickii T.A. Williams "
"Monocotyledons","Poaceae","Danthonia intermedia var. intermedia","Synonym","Danthonia intermedia",,,1374,"DANINTINT","Danthonia intermedia Vasey var. intermedia "
"Monocotyledons","Poaceae","Danthonia spicata","Accepted","Danthonia spicata","Fully described","vol1, pg387",1377,"DANSPI","Danthonia spicata (L.) P. Beauv. ex Roem. & Schult. "
"Monocotyledons","Poaceae","Danthonia thermale","Synonym","Danthonia spicata",,,1377,"DANTHE","Danthonia thermale Scribn. "
"Monocotyledons","Poaceae","Danthonia unispicata","Accepted","Danthonia unispicata","Fully described","vol1, pg387",1379,"DANUNI","Danthonia unispicata (Munro ex Thurb.) Munro ex Macoun "
"Monocotyledons","Poaceae","Deschampsia atropurpurea","Synonym","Vahlodea atropurpurea",,,4742,"DESATR","Deschampsia atropurpurea (Wahlenb.) Scheele "
"Monocotyledons","Poaceae","Deschampsia atropurpurea var. latifolia","Synonym","Vahlodea atropurpurea",,,4742,"DESATRLAT","Deschampsia atropurpurea (Wahlenb.) Scheele var. latifolia (Hook.) Scribn. ex Macoun "
"Monocotyledons","Poaceae","Deschampsia bolanderi","Accepted","Deschampsia bolanderi","Fully described","vol1, pg476",3712,"DESBOL","Deschampsia bolanderi 	(Thurb.) Saarela "
"Monocotyledons","Poaceae","Deschampsia caespitosa","Synonym","Deschampsia cespitosa",,,1385,"DESCAE","Deschampsia caespitosa (L.) P. Beauv. "
"Monocotyledons","Poaceae","Deschampsia caespitosa ssp. beringensis","Synonym","Deschampsia cespitosa",,,1385,"DESCAEBER","Deschampsia caespitosa (L.) P. Beauv. ssp. beringensis (Hultén) W.E. Lawr. "
"Monocotyledons","Poaceae","Deschampsia caespitosa ssp. caespitosa","Synonym","Deschampsia cespitosa",,,1385,"DESCAECAE","Deschampsia caespitosa (L.) P. Beauv. ssp. caespitosa "
"Monocotyledons","Poaceae","Deschampsia caespitosa ssp. holciformis","Synonym","Deschampsia cespitosa",,,1385,"DESCAEHOL","Deschampsia caespitosa (L.) P. Beauv. ssp. holciformis (J. Presl) W.E. Lawr. "
"Monocotyledons","Poaceae","Deschampsia caespitosa var. caespitosa","Synonym","Deschampsia cespitosa",,,1385,"DESCAECAE2","Deschampsia caespitosa (L.) P. Beauv. var. caespitosa "
"Monocotyledons","Poaceae","Deschampsia cespitosa","Accepted","Deschampsia cespitosa","Fully described","vol1, pg388",1385,"DESCES","Deschampsia cespitosa (L.) P. Beauv. "
"Monocotyledons","Poaceae","Deschampsia cespitosa ssp. beringensis","Synonym","Deschampsia cespitosa",,,1385,"DESCESBER","Deschampsia cespitosa (L.) P. Beauv. ssp. beringensis (Hultén) W.E. Lawr. "
"Monocotyledons","Poaceae","Deschampsia cespitosa ssp. cespitosa","Synonym","Deschampsia cespitosa",,,1385,"DESCESCES2","Deschampsia cespitosa (L.) P. Beauv. ssp. cespitosa "
"Monocotyledons","Poaceae","Deschampsia cespitosa ssp. holciformis","Synonym","Deschampsia cespitosa",,,1385,"DESCESHOL","Deschampsia cespitosa (L.) P. Beauv. ssp. holciformis (J. Presl) W.E. Lawr. "
"Monocotyledons","Poaceae","Deschampsia cespitosa var. cespitosa","Synonym","Deschampsia cespitosa",,,1385,"DESCESCES","Deschampsia cespitosa (L.) P. Beauv. var. cespitosa "
"Monocotyledons","Poaceae","Deschampsia cespitosa var. longiflora","Synonym","Deschampsia cespitosa",,,1385,"DESCESLON","Deschampsia cespitosa (L.) P. Beauv. var. longiflora Beal "
"Monocotyledons","Poaceae","Deschampsia danthonioides","Accepted","Deschampsia danthonioides","Fully described","vol1, pg388",1387,"DESDAN","Deschampsia danthonioides (Trin.) Munro "
"Monocotyledons","Poaceae","Deschampsia elongata","Accepted","Deschampsia elongata","Fully described","vol1, pg389",1390,"DESELO","Deschampsia elongata (Hook.) Munro "
"Monocotyledons","Poaceae","Dichanthelium acuminatum","Accepted","Dichanthelium acuminatum",,,9485,"DICACU","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark "
"Monocotyledons","Poaceae","Dichanthelium acuminatum ssp. fasciculatum","Accepted","Dichanthelium acuminatum ssp. fasciculatum","Fully described","vol1, pg390",2909,"DICACUFAS2","Dichanthelium acuminatum (Sw.) Gould & C.A. Clark ssp. fasciculatum (Torr.) Freckmann & LeLong "
